PropertyUrl,ID,Street,HouseNumber,Box,Floor,City,PostalCode,Region,District,Province,PropertyType,PropertySubType,Price,SaleType,ConstructionYear,BedroomCount,LivingArea,KitchenType,Furnished,Fireplace,Terrace,TerraceArea,Garden,GardenArea,Facades,SwimmingPool,Condition,EPCScore,Latitude,Longitude
,11151732,Située à Soignies,.,,,Soignies,7060,WALLONIE,Soignies,Hainaut,HOUSE,HOUSE,695000,residential_sale,1768,8,890,HYPER_EQUIPPED,False,True,True,,True,3143,4,,GOOD,C,50.5777389,4.0573135
,11135086,Hanenbosweg,59,,,Beersel,1653,FLANDERS,Halle-Vilvoorde,Flemish Brabant,HOUSE,TOWN_HOUSE,379000,residential_sale,1979,3,160,HYPER_EQUIPPED,False,False,True,35,True,650,2,False,GOOD,F,50.736537,4.2881229
,11024429,Rue de Bouillon,16,,,Paliseul,6850,WALLONIE,Neufchâteau,Luxembourg,HOUSE,HOUSE,269000,residential_sale,1938,3,170,INSTALLED,,True,True,,True,879,4,,GOOD,E,49.8949076,5.116873
,11150854,Chaussée de Ramioul,223,,,FLÉMALLE,4400,WALLONIE,Liège,Liège,HOUSE,HOUSE,205000,residential_sale,1956,2,136,SEMI_EQUIPPED,,True,True,30,,140,3,,GOOD,F,50.5830107,5.4242052
,11150855,Chaussée de Ramioul,223,,,FLÉMALLE,4400,WALLONIE,Liège,Liège,HOUSE,APARTMENT_BLOCK,205000,residential_sale,1956,2,136,SEMI_EQUIPPED,,True,True,30,,140,3,,GOOD,F,50.5830107,5.4242052
,11149661,Venelle de l'Alchimiste,14,,,Bruxelles,1120,BRUSSELS,Brussels,Brussels,HOUSE,HOUSE,690000,residential_sale,2002,6,240,,False,False,True,50,True,356,3,False,GOOD,D,50.8978603,4.3947661
,11149566,Avenue des Croix du Feu,203,,,Laeken,1020,BRUSSELS,Brussels,Brussels,HOUSE,APARTMENT_BLOCK,795000,residential_sale,1937,6,300,INSTALLED,False,False,True,15,True,185,2,False,GOOD,D,50.8931962,4.3644508
,11149315,Avenue des Edelweiss,4,,,Anderlecht,1070,BRUSSELS,Brussels,Brussels,HOUSE,HOUSE,445000,residential_sale,1970,3,143,HYPER_EQUIPPED,False,False,True,,True,186,2,False,AS_NEW,E,50.8166167,4.2842514
,11145309,Kaardijk,96,,,Ruisbroek,2870,FLANDERS,Mechelen,Antwerp,HOUSE,HOUSE,394000,residential_sale,1992,2,184,HYPER_EQUIPPED,,True,True,25,True,300,3,,GOOD,E,51.0843302,4.3360215
,11139697,Clos du Drossart,25,,,Uccle,1180,BRUSSELS,Brussels,Brussels,HOUSE,HOUSE,850000,residential_sale,1974,5,330,USA_HYPER_EQUIPPED,False,False,True,20,True,247,2,False,AS_NEW,D,50.7934845,4.3547596
,11137925,Onderstraat,39,,,Gavere,9890,FLANDERS,Gent,East Flanders,HOUSE,HOUSE,510000,residential_sale,1973,3,430,USA_HYPER_EQUIPPED,False,False,True,50,True,309,2,False,TO_BE_DONE_UP,C,50.9304044,3.6601089
,11152288,Vloerstraat,67,,,HERENT,3020,FLANDERS,Leuven,Flemish Brabant,HOUSE,HOUSE,425000,residential_sale,1974,5,250,INSTALLED,,False,True,30,True,1580,3,,GOOD,C,50.9163143,4.6794646
,11152762,Emiel Lossystraat,59,,,SINT-AMANDSBERG,9040,FLANDERS,Gent,East Flanders,HOUSE,HOUSE,295000,residential_sale,1936,3,127,INSTALLED,,False,True,15,,201,2,,TO_BE_DONE_UP,D,51.0492977,3.7599721
,11137923,Braambezielaan,10,,,Gent Wondelgem,9032,FLANDERS,Gent,East Flanders,HOUSE,HOUSE,418000,residential_sale,1986,3,143,USA_HYPER_EQUIPPED,False,False,True,25,True,261,2,False,AS_NEW,D,51.0800218,3.7027816
,11080049,Chaussée de Mons,747,,,Anderlecht,1070,BRUSSELS,Brussels,Brussels,HOUSE,HOUSE,380000,residential_sale,1918,5,147,INSTALLED,False,False,True,10,,91,2,False,TO_BE_DONE_UP,F,50.8299256,4.3071012
,11132404,Rue de Sart,76,,,COURT-SAINT-ETIENNE,1490,WALLONIE,Nivelles,Walloon Brabant,HOUSE,HOUSE,595000,residential_sale,1980,4,200,INSTALLED,False,True,True,70,True,1333,4,,JUST_RENOVATED,D,50.6244586,4.5627382
,11131307,Olmenstraat,76,,,Zaventem,1930,FLANDERS,Halle-Vilvoorde,Flemish Brabant,HOUSE,HOUSE,349000,residential_sale,1952,4,147,HYPER_EQUIPPED,False,False,True,20,True,179,2,False,JUST_RENOVATED,C,50.8920373,4.4652467
,11139236,Lindanusstraat,39,,,Dendermonde,9200,FLANDERS,Dendermonde,East Flanders,HOUSE,MANSION,449000,residential_sale,1919,5,301,,,True,,,True,215,2,,TO_BE_DONE_UP,E,51.0284841,4.1032699
,11131905,Koning Boudewijnlaan,77,,,Dendermonde,9200,FLANDERS,Dendermonde,East Flanders,HOUSE,HOUSE,324900,residential_sale,1964,2,128,INSTALLED,,True,True,45,True,317,2,,GOOD,B,51.0351704,4.0856204
,11130919,Bredestraat,247,,,Ronse,9600,FLANDERS,Oudenaarde,East Flanders,HOUSE,HOUSE,265000,residential_sale,1946,3,169,INSTALLED,False,False,True,27,,100,2,False,AS_NEW,C,50.7477588,3.6156619
,11156127,De Vroente,46,,,Brasschaat,2930,FLANDERS,Antwerp,Antwerp,HOUSE,HOUSE,379000,residential_sale,1938,2,215,INSTALLED,,True,True,,True,361,2,,TO_BE_DONE_UP,F,51.29504,4.4482871
,11153359,Rue de Rocourt,119,,,Liège,4000,WALLONIE,Liège,Liège,HOUSE,HOUSE,290000,residential_sale,1956,3,132,USA_HYPER_EQUIPPED,,False,True,24,True,224,2,False,GOOD,D,50.6597739,5.564159
,11132583,Avenue de la Vecquée,48,,,Neupré,4121,WALLONIE,Liège,Liège,HOUSE,HOUSE,259000,residential_sale,1964,3,167,INSTALLED,False,False,True,20,True,601,3,False,GOOD,E,50.5485154,5.4885732
,11130920,Aatstraat,84,,,Ronse,9600,FLANDERS,Oudenaarde,East Flanders,HOUSE,HOUSE,249000,residential_sale,1953,3,156,INSTALLED,False,False,,,True,555,3,False,TO_BE_DONE_UP,F,50.7403801,3.6094447
,11114313,Schouwingstraat,22,,,Gent,9032,FLANDERS,Gent,East Flanders,HOUSE,HOUSE,395000,residential_sale,,3,155,INSTALLED,,False,,,True,89,3,False,JUST_RENOVATED,B,51.1002709,3.7119213
,11153109,Frans Vanfraechemlaan,9,,,Tervuren,3080,FLANDERS,Leuven,Flemish Brabant,HOUSE,VILLA,825000,residential_sale,1975,6,295,INSTALLED,False,False,True,,,1362,4,False,GOOD,C,50.8393085,4.5408751
,11153604,Rue de Jupille,27,,,Beyne-Heusay,4610,WALLONIE,Liège,Liège,HOUSE,HOUSE,159000,residential_sale,1918,2,70,INSTALLED,False,False,True,9,,90,2,False,GOOD,E,50.623819,5.6522808
,11154145,Molenstraat,15,,,Outrijve,8582,FLANDERS,Kortrijk,West Flanders,HOUSE,HOUSE,269500,residential_sale,1969,3,140,INSTALLED,,True,True,,,188,3,,GOOD,C,50.7586842,3.427886
,11135101,Rue du Chêne,203,,,Seraing,4100,WALLONIE,Liège,Liège,HOUSE,MIXED_USE_BUILDING,329000,residential_sale,1900,5,110,NOT_INSTALLED,False,False,True,45,True,1640,2,False,TO_RENOVATE,E,50.6013668,5.5164525
,11146420,Rotterij,284,,,Ronse,9600,FLANDERS,Oudenaarde,East Flanders,HOUSE,VILLA,249000,residential_sale,1959,3,167,SEMI_EQUIPPED,False,False,True,20,True,653,3,False,TO_RENOVATE,F,50.741744,3.63402
,11155388,Reigerput,13,,,Waregem,8790,FLANDERS,Kortrijk,West Flanders,HOUSE,VILLA,445000,residential_sale,1985,3,145,INSTALLED,,False,,,True,534,,,AS_NEW,C,50.865792,3.3489764
,11146097,Steenweg naar Oudegem,101,,,Gijzegem,9308,FLANDERS,Aalst,East Flanders,HOUSE,HOUSE,369000,residential_sale,1930,3,217,INSTALLED,False,False,True,,,2322,3,False,TO_BE_DONE_UP,F,50.98266,4.0496187
,11143179,Spoorwegstraat,28,,,SCHELLEBELLE,9260,FLANDERS,Dendermonde,East Flanders,HOUSE,EXCEPTIONAL_PROPERTY,305000,residential_sale,1923,3,182,SEMI_EQUIPPED,,True,True,25,True,825,4,False,TO_RENOVATE,F,51.0031042,3.9275062
,11155386,Reigerput,13,,,Deerlijk,8540,FLANDERS,Kortrijk,West Flanders,HOUSE,VILLA,445000,residential_sale,1985,3,145,INSTALLED,,False,,,True,534,,,AS_NEW,C,50.865792,3.3489764
,11150313,Val au Bois,38,,,Kraainem,1950,FLANDERS,Halle-Vilvoorde,Flemish Brabant,HOUSE,VILLA,1025000,residential_sale,1978,4,225,HYPER_EQUIPPED,False,False,True,40,True,1554,4,,GOOD,C,50.8288926,4.4785422
,10949380,Rue Saint Aubin,70,,,Malmedy,4960,WALLONIE,Verviers,Liège,HOUSE,VILLA,495000,residential_sale,2012,3,243,INSTALLED,False,False,True,,,2208,4,False,GOOD,B,50.396538,6.0043612
,11108163,Steenweg naar Oudegem,101,,,Gijzegem,9308,FLANDERS,Aalst,East Flanders,HOUSE,HOUSE,369000,residential_sale,1930,3,217,INSTALLED,False,False,True,,,2322,3,False,TO_BE_DONE_UP,F,50.98266,4.0496187
,11140955,Opgeëistenstraat,91,,,Ronse,9600,FLANDERS,Oudenaarde,East Flanders,HOUSE,HOUSE,109000,residential_sale,1925,3,137,SEMI_EQUIPPED,False,False,,,True,110,2,False,TO_RENOVATE,F,50.7528328,3.5917846
,11155492,Adegemstraat,38,,,Mechelen,2800,FLANDERS,Mechelen,Antwerp,HOUSE,HOUSE,299000,residential_sale,1919,7,300,SEMI_EQUIPPED,,False,,,,111,,,TO_RENOVATE,E,51.0259311,4.4753163
,11136541,Chaussee d'Alsemberg,92,,,Braine-l'Alleud,1420,WALLONIE,Nivelles,Walloon Brabant,HOUSE,APARTMENT_BLOCK,420000,residential_sale,1930,3,195,SEMI_EQUIPPED,False,False,True,6,True,290,2,False,GOOD,D,50.6872132,4.369077
,11125957,David Teniersstraat,6,,,Ronse,9600,FLANDERS,Oudenaarde,East Flanders,HOUSE,HOUSE,119000,residential_sale,1930,3,126,SEMI_EQUIPPED,False,False,True,8,True,230,2,False,TO_RENOVATE,F,50.7410728,3.6009276
,11154498,Avenue Eugène Plasky,165,,,SCHAERBEEK,1030,BRUSSELS,Brussels,Brussels,HOUSE,HOUSE,648000,residential_sale,1939,4,240,INSTALLED,,True,True,20,True,165,,,TO_BE_DONE_UP,F,50.8530034,4.3977122
,11155385,Reigerput,13,,,Beveren-Leie,8791,FLANDERS,Kortrijk,West Flanders,HOUSE,VILLA,445000,residential_sale,1985,3,145,INSTALLED,,False,,,True,534,,,AS_NEW,C,50.865792,3.3489764
,10820901,Rue de Trisogne,15,D,,Ciney,5590,WALLONIE,Dinant,Namur,HOUSE,VILLA,370000,residential_sale,2023,4,191,NOT_INSTALLED,False,False,True,,,736,3,,AS_NEW,A,50.28186,5.1678391
,11154497,Avenue Eugène Plasky,165,,,SCHAERBEEK,1030,BRUSSELS,Brussels,Brussels,HOUSE,APARTMENT_BLOCK,648000,residential_sale,1939,4,240,INSTALLED,,True,True,20,True,165,,,TO_BE_DONE_UP,F,50.8530034,4.3977122
,11136542,Chaussee d'Alsemberg,92,,,Braine-l'Alleud,1420,WALLONIE,Nivelles,Walloon Brabant,HOUSE,HOUSE,420000,residential_sale,1930,3,195,SEMI_EQUIPPED,False,False,True,6,True,290,2,False,GOOD,D,50.6872132,4.369077
,11136937,Heuvelstraat,41,,,MOERBEKE,9500,FLANDERS,Aalst,East Flanders,HOUSE,HOUSE,259000,residential_sale,1950,3,230,SEMI_EQUIPPED,,True,True,,,600,4,,TO_RENOVATE,C,50.7501937,3.9132423
,11136941,Kieverstraat,19,,,Kluisbergen,9690,FLANDERS,Oudenaarde,East Flanders,HOUSE,HOUSE,245000,residential_sale,1962,3,185,SEMI_EQUIPPED,,True,True,,,750,3,,TO_RENOVATE,F,50.7824193,3.5133465
,11135894,Rue Large,182,,,NESSONVAUX,4870,WALLONIE,Liège,Liège,HOUSE,HOUSE,199000,residential_sale,1960,4,153,INSTALLED,,False,True,8,,70,2,False,AS_NEW,D,50.5728287,5.7373514
,11128291,Venelle de Saint-Job,5,,,Uccle,1180,BRUSSELS,Brussels,Brussels,HOUSE,HOUSE,650000,residential_sale,2006,4,174,HYPER_EQUIPPED,,False,True,10,True,110,2,False,AS_NEW,C,50.7938001,4.3646187
,11129774,Avenue des Boignees,22,,,Braine-le-Chateau,1440,WALLONIE,Nivelles,Walloon Brabant,HOUSE,HOUSE,445000,residential_sale,1973,4,161,HYPER_EQUIPPED,False,False,True,68,True,1740,4,False,GOOD,G,50.6779722,4.3002552
,11128275,Wuytslei,2/4,,,Antwerpen Merksem,2170,FLANDERS,Antwerp,Antwerp,HOUSE,MIXED_USE_BUILDING,429900,residential_sale,1919,3,210,INSTALLED,False,False,,,,65,2,False,GOOD,D,51.2437431,4.4433718
,11128936,Chemin du Long Cerisier,14,,,Walhain,1457,WALLONIE,Nivelles,Walloon Brabant,HOUSE,VILLA,399000,residential_sale,2007,3,158,INSTALLED,False,False,True,41,,1921,4,False,TO_BE_DONE_UP,C,50.6137372,4.7148876
,11128213,Kasterstraat,72,,,Wetteren,9230,FLANDERS,Dendermonde,East Flanders,HOUSE,HOUSE,249000,residential_sale,1935,2,90,INSTALLED,False,False,True,,,90,2,False,GOOD,B,51.0114101,3.8848528
,11128403,Elzeelsesteenweg,85,,,Ronse,9600,FLANDERS,Oudenaarde,East Flanders,HOUSE,HOUSE,245000,residential_sale,1925,3,112,INSTALLED,False,False,True,10,True,83,2,False,AS_NEW,B,50.7427944,3.6141025
,11151490,Koning Albertstraat,25,,,Mechelen,2800,FLANDERS,Mechelen,Antwerp,HOUSE,HOUSE,485000,residential_sale,1963,3,163,INSTALLED,,True,,,True,1049,4,,GOOD,D,51.0639988,4.458272
,11152296,WATERLELIESTRAAT,5,,,Bonheiden,2820,FLANDERS,Mechelen,Antwerp,HOUSE,HOUSE,485000,residential_sale,1986,3,183,INSTALLED,,True,True,12,True,1295,4,,GOOD,F,51.0095096,4.5941163
,11128858,Rue du Moulin,257,,,Liège,4020,WALLONIE,Liège,Liège,HOUSE,HOUSE,139000,residential_sale,1930,2,97,SEMI_EQUIPPED,,True,True,22,,81,2,False,TO_BE_DONE_UP,F,50.6432758,5.6043597
,11149362,Rue Rouffa,82,,,Flemalle,4400,WALLONIE,Liège,Liège,HOUSE,HOUSE,139000,residential_sale,,4,130,SEMI_EQUIPPED,False,False,True,10,True,92,2,False,TO_RENOVATE,E,50.5901415,5.4690109
,11144326,Avenue Sainte-Alix,31,,,Sint-Pieters-Woluwe,1150,BRUSSELS,Brussels,Brussels,HOUSE,HOUSE,649000,residential_sale,1955,4,175,INSTALLED,False,False,True,6,True,114,2,False,GOOD,E,50.8284984,4.4603389
,11138005,Rue du Baron Poncelet,8,,,Paliseul,6850,WALLONIE,Neufchâteau,Luxembourg,HOUSE,HOUSE,349000,residential_sale,1800,6,351,USA_SEMI_EQUIPPED,False,False,True,30,,2116,4,False,GOOD,C,49.8876195,5.1757747
,11149500,Diagorasstraat,26,,,Marke,8510,FLANDERS,Kortrijk,West Flanders,HOUSE,VILLA,545000,residential_sale,1978,3,130,INSTALLED,,True,True,,,684,4,,GOOD,C,50.8002588,3.2186788
,11031814,Rue des Ateliers,14,,,HALANZY,6792,WALLONIE,Arlon,Luxembourg,HOUSE,HOUSE,499000,residential_sale,2004,5,200,,,False,,,,834,4,,TO_BE_DONE_UP,C,49.5591517,5.7346036
,11137882,Henriette Chaumatstraat,33,,,Deinze,9800,FLANDERS,Gent,East Flanders,HOUSE,VILLA,399500,residential_sale,2024,3,123,USA_HYPER_EQUIPPED,False,False,True,,,168,3,False,AS_NEW,,50.9818836,3.5742446
,11149072,Rue du Sècheron,21,,,Courcelles,6180,WALLONIE,Charleroi,Hainaut,HOUSE,HOUSE,249000,residential_sale,1960,3,154,INSTALLED,False,False,True,20,True,330,3,False,GOOD,C,50.4600128,4.3682624
,11148841,Ninoofsesteenweg,215,,,Lennik,1750,FLANDERS,Halle-Vilvoorde,Flemish Brabant,HOUSE,BUNGALOW,375000,residential_sale,1985,2,156,INSTALLED,False,False,,,True,699,4,,TO_BE_DONE_UP,F,50.8336474,4.1261843
,11153889,Kloosterstraat,67A,,,Zottegem,9620,FLANDERS,Aalst,East Flanders,HOUSE,HOUSE,555780,residential_sale,2024,3,205,USA_HYPER_EQUIPPED,False,False,True,24,True,366,3,False,AS_NEW,A,50.8511891,3.8196985
,11153887,Kloosterstraat,67A,,,Zottegem,9620,FLANDERS,Aalst,East Flanders,HOUSE,HOUSE,580500,residential_sale,2024,3,228,USA_HYPER_EQUIPPED,False,False,True,22,True,402,3,False,AS_NEW,A,50.8511891,3.8196985
,11153883,Kloosterstraat,67A,,,Zottegem,9620,FLANDERS,Aalst,East Flanders,HOUSE,HOUSE,546400,residential_sale,2024,3,194,USA_HYPER_EQUIPPED,False,False,True,22,True,285,3,False,AS_NEW,A,50.8511891,3.8196985
,11153886,Kloosterstraat,67A,,,Zottegem,9620,FLANDERS,Aalst,East Flanders,HOUSE,HOUSE,485820,residential_sale,2024,4,188,USA_HYPER_EQUIPPED,False,False,True,22,True,299,3,False,AS_NEW,A,50.8511891,3.8196985
,10858077,Rue Colson,54,,,Seraing,4100,WALLONIE,Liège,Liège,HOUSE,HOUSE,89000,residential_sale,1954,1,54,SEMI_EQUIPPED,False,False,True,18,,40,2,False,GOOD,F,50.6022441,5.5126552
,11009333,Rue Grande Commune,4,,,Seraing,4102,WALLONIE,Liège,Liège,HOUSE,HOUSE,109500,residential_sale,1919,2,105,NOT_INSTALLED,False,False,,,,46,2,False,TO_RENOVATE,E,50.5982013,5.5337619
,10968806,Rue Jean Ramey,14,,,Liège,4000,WALLONIE,Liège,Liège,HOUSE,HOUSE,87000,residential_sale,1930,2,86,NOT_INSTALLED,False,False,True,23,,70,2,False,TO_RENOVATE,F,50.6407098,5.5457097
,11151580,Située à Lillois,.,,,Lillois-Witterzée,1428,WALLONIE,Nivelles,Walloon Brabant,HOUSE,VILLA,1995000,residential_sale,1992,6,565,HYPER_EQUIPPED,False,True,True,,True,6444,4,True,AS_NEW,D,50.6449558,4.3648141
,11137880,Henriette Chaumatstraat,15,,,Deinze,9800,FLANDERS,Gent,East Flanders,HOUSE,VILLA,439000,residential_sale,2024,3,132,USA_HYPER_EQUIPPED,False,False,True,,,270,3,False,AS_NEW,,50.9817916,3.5747884
,11151436,Située à Lillois,.,,,Braine-l'Alleud,1420,WALLONIE,Nivelles,Walloon Brabant,HOUSE,VILLA,1995000,residential_sale,1992,6,565,HYPER_EQUIPPED,False,True,True,,True,6444,4,True,AS_NEW,D,50.6455864,4.3617107
,11153841,Kouterhoek,1,,,Nazareth,9810,FLANDERS,Gent,East Flanders,HOUSE,HOUSE,439012,residential_sale,2023,4,169,INSTALLED,False,False,,,,517,3,False,AS_NEW,,50.9562774,3.6345935
,11137881,Henriette Chaumatstraat,17,,,Deinze,9800,FLANDERS,Gent,East Flanders,HOUSE,VILLA,439000,residential_sale,2024,3,132,USA_HYPER_EQUIPPED,False,False,True,,,270,3,False,AS_NEW,,50.9818516,3.5749225
,11153888,Kloosterstraat,67A,,,Zottegem,9620,FLANDERS,Aalst,East Flanders,HOUSE,HOUSE,445200,residential_sale,2024,3,196,USA_HYPER_EQUIPPED,False,False,True,22,True,220,3,False,AS_NEW,A,50.8511891,3.8196985
,11153884,Kloosterstraat,67A,,,Zottegem,9620,FLANDERS,Aalst,East Flanders,HOUSE,HOUSE,471800,residential_sale,2024,3,209,USA_HYPER_EQUIPPED,False,False,True,19,True,241,3,False,AS_NEW,A,50.8511891,3.8196985
,11153890,Kloosterstraat,67A,,,Zottegem,9620,FLANDERS,Aalst,East Flanders,HOUSE,HOUSE,440020,residential_sale,2024,3,187,USA_HYPER_EQUIPPED,False,False,True,19,True,250,3,False,AS_NEW,A,50.8511891,3.8196985
,11153345,Gijzenzelestraat,42 - 48,,,Wetteren,9230,FLANDERS,Dendermonde,East Flanders,HOUSE,HOUSE,376032,residential_sale,2023,3,126,INSTALLED,False,False,True,13,True,142,2,False,AS_NEW,,50.978693,3.8389673
,11153891,Kloosterstraat,67A,,,Zottegem,9620,FLANDERS,Aalst,East Flanders,HOUSE,HOUSE,425680,residential_sale,2024,3,177,USA_HYPER_EQUIPPED,False,False,True,21,True,226,3,False,AS_NEW,A,50.8511891,3.8196985
,11153219,Rue Ann-Sophie Charlier,37,/M42,,Herve,4650,WALLONIE,Verviers,Liège,HOUSE,HOUSE,325000,residential_sale,2023,3,147,,,False,True,20,,696,3,False,AS_NEW,A,50.6359711,5.7924066
,10707752,Rue de l'Aviation,5,,,Seraing,4100,WALLONIE,Liège,Liège,HOUSE,HOUSE,119000,residential_sale,1931,2,60,SEMI_EQUIPPED,False,False,True,,True,123,2,False,GOOD,D,50.5907459,5.5033569
,10459282,Rue de la Baume,191,,,Seraing,4100,WALLONIE,Liège,Liège,HOUSE,HOUSE,179000,residential_sale,1930,3,82,INSTALLED,False,False,True,13,True,128,2,False,JUST_RENOVATED,C,50.6015901,5.5108005
,10833916,Rue des Trois Pierres,35,,,Herstal,4040,WALLONIE,Liège,Liège,HOUSE,HOUSE,164000,residential_sale,1899,4,167,INSTALLED,False,False,True,80,,90,3,False,TO_BE_DONE_UP,E,50.6586095,5.6238621
,11109640,Rue du Val Benoît,58,,,Angleur,4031,WALLONIE,Liège,Liège,HOUSE,HOUSE,185000,residential_sale,1900,3,150,NOT_INSTALLED,False,True,True,8,,115,2,False,TO_RENOVATE,G,50.613431,5.5953632
,11035014,Ruelle des Chats,26,,,Liège,4000,WALLONIE,Liège,Liège,HOUSE,HOUSE,169000,residential_sale,1936,2,97,INSTALLED,False,False,True,5,True,167,2,False,TO_BE_DONE_UP,E,50.654257,5.5555017
,10677619,Rue Emile Verhaeren,10,,,Liege,4031,WALLONIE,Liège,Liège,HOUSE,HOUSE,179000,residential_sale,1918,3,137,INSTALLED,False,False,True,16,True,145,2,False,GOOD,E,50.6145454,5.5881509
,10997600,Rue de Noidans,43,,,Seraing Ougrée,4102,WALLONIE,Liège,Liège,HOUSE,HOUSE,160000,residential_sale,1910,4,110,INSTALLED,False,False,True,,True,185,3,False,GOOD,F,50.6044171,5.5360376
,10993405,Rue des Bas-Sarts,42,,,Seraing,4100,WALLONIE,Liège,Liège,HOUSE,HOUSE,180000,residential_sale,1918,3,100,INSTALLED,False,False,True,20,True,124,2,False,AS_NEW,C,50.5973254,5.4881705
,10906723,Rue Ernest Berthet,9,,,Céroux-Mousty,1341,WALLONIE,Nivelles,Walloon Brabant,HOUSE,HOUSE,180000,residential_sale,1940,3,126,NOT_INSTALLED,,False,,,True,160,2,,TO_RENOVATE,F,50.6602685,4.5654312
,10679324,Rue du Chene,268,,,Seraing,4100,WALLONIE,Liège,Liège,HOUSE,HOUSE,159000,residential_sale,1920,3,87,INSTALLED,False,False,True,64,True,145,2,False,JUST_RENOVATED,F,50.6007164,5.51515
,11030656,Rue Chantelière,3,,,Huy,4500,WALLONIE,Huy,Liège,HOUSE,HOUSE,189000,residential_sale,1850,2,110,INSTALLED,,True,True,22,True,710,3,,AS_NEW,E,50.5080546,5.2422113
,11118577,Rue de Gaillarmont,19,,,Liège,4032,WALLONIE,Liège,Liège,HOUSE,HOUSE,159000,residential_sale,1918,3,177,SEMI_EQUIPPED,False,False,True,29,True,325,2,False,TO_RENOVATE,D,50.6138731,5.6160939
,11016538,Rue Pastor,29,,,Seraing,4100,WALLONIE,Liège,Liège,HOUSE,HOUSE,150000,residential_sale,1875,6,190,SEMI_EQUIPPED,False,False,True,34,True,230,2,False,TO_RENOVATE,E,50.6122856,5.5071282
,11064142,Chemin du Bois du Curé,36,,,Namur,5100,WALLONIE,Namur,Namur,HOUSE,BUNGALOW,149000,residential_sale,1976,3,131,NOT_INSTALLED,False,False,True,60,True,1085,4,False,TO_RENOVATE,G,50.4181954,4.847814
,10909559,Rue Métrin Vinâve,16,,,Oupeye,4680,WALLONIE,Liège,Liège,HOUSE,HOUSE,149000,residential_sale,1850,4,130,INSTALLED,False,False,,,True,350,2,False,GOOD,D,50.7381006,5.610945
,11018580,Rue du Moulin,193,,,Oupeye,4680,WALLONIE,Liège,Liège,HOUSE,HOUSE,149000,residential_sale,1899,3,105,INSTALLED,False,False,True,47,True,492,3,False,TO_RENOVATE,F,50.7286714,5.6545019
,11010633,Rue de la Barge,128,,,Liege,4000,WALLONIE,Liège,Liège,HOUSE,HOUSE,145000,residential_sale,1962,3,105,INSTALLED,False,False,True,12,,110,3,False,GOOD,E,50.6106619,5.5384064
,11082868,Cité Jardin,28,,,Libramont-Chevigny,6800,WALLONIE,Neufchâteau,Luxembourg,HOUSE,HOUSE,140000,residential_sale,1931,3,66,USA_HYPER_EQUIPPED,False,False,True,5,True,525,2,False,TO_RENOVATE,G,49.913756,5.3775828
,11063895,Elzelestraat,130,,,Ronse,9600,FLANDERS,Oudenaarde,East Flanders,HOUSE,HOUSE,139000,residential_sale,1930,3,180,NOT_INSTALLED,False,False,,,True,130,2,False,TO_RENOVATE,F,50.7451299,3.6101343
,10911488,Avenue des Champs,80,,,Seraing,4100,WALLONIE,Liège,Liège,HOUSE,HOUSE,139000,residential_sale,1918,2,105,SEMI_EQUIPPED,False,False,True,,True,105,2,False,GOOD,F,50.5982597,5.5189004
,10689391,Rue Tart,12,,,Seraing,4100,WALLONIE,Liège,Liège,HOUSE,HOUSE,149000,residential_sale,1875,2,110,SEMI_EQUIPPED,False,False,True,13,True,185,2,False,GOOD,G,50.6039791,5.4956622
,10511092,Rue de Trazegnies,40,,,Liege,4000,WALLONIE,Liège,Liège,HOUSE,HOUSE,149000,residential_sale,1933,4,123,NOT_INSTALLED,False,False,True,,,150,3,False,TO_BE_DONE_UP,E,50.6134246,5.5520033
,10475954,Rue du Haut Pre,100,,,Seraing,4100,WALLONIE,Liège,Liège,HOUSE,HOUSE,135000,residential_sale,1919,2,87,SEMI_EQUIPPED,False,False,True,17,True,120,2,False,TO_BE_DONE_UP,E,50.6015984,5.5331517
,10958524,Avenue de la Société Nationale,26,,,Herstal,4040,WALLONIE,Liège,Liège,HOUSE,HOUSE,149000,residential_sale,1930,2,95,INSTALLED,False,False,True,7,True,285,3,False,TO_RENOVATE,G,50.6760055,5.6147869
,10886425,Rue Joseph Hodeige,27,,,Liege,4030,WALLONIE,Liège,Liège,HOUSE,HOUSE,129000,residential_sale,1899,3,122,SEMI_EQUIPPED,False,False,True,64,True,300,3,False,TO_RENOVATE,E,50.6193686,5.606861
,10860840,Zonnestraat,49,,,Ronse,9600,FLANDERS,Oudenaarde,East Flanders,HOUSE,HOUSE,125000,residential_sale,1899,2,145,INSTALLED,False,False,True,10,,88,2,False,TO_BE_DONE_UP,F,50.7497692,3.5928241
,10906236,Jan van Nassaustraat,7,,,Ronse,9600,FLANDERS,Oudenaarde,East Flanders,HOUSE,HOUSE,119000,residential_sale,1880,3,117,SEMI_EQUIPPED,False,False,,,,60,2,,GOOD,D,50.7493899,3.592165
,10459784,Rue de Rotheux,238,,,Seraing,4100,WALLONIE,Liège,Liège,HOUSE,HOUSE,125000,residential_sale,1935,2,61,INSTALLED,False,False,,,,50,2,False,GOOD,F,50.5812796,5.5033522
